"SessionID","Configuration Name","Observer","DeviceID","Edited","Session Start Time","Recorded Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Habitat Map","Grid Size","Image Size","Notes","Channel Type","Subject Type","Focal Name","Group Count","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Behavior Modifier 1","Interval Channel 1 Behavior Modifier 2","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Space Use Grid X","Space Use Grid Y","Space Use Grid XY","Space Use Coordinate X","Space Use Coordinate Y","Space Use Coordinate XY","Question: Weather_15","Question: Temperature_11","Question: Humidity_14","Question: Respiration Rate: average of 3 coun_16","Question: Ear Temperature_20","Question: Body Temperature_21","Question: Forearm Temperature_22"
"331","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 13:00:44","2022-06-15 13:00:44","2022-06-15 13:20:44","2022-06-15 13:19:29","2022-06-15","13:19:29","2022","6","13","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","75","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","6","4, 6","218","349","218, 349","","","","","","",""
"331","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 13:00:44","2022-06-15 13:00:44","2022-06-15 13:20:44","2022-06-15 13:19:44","2022-06-15","13:19:44","2022","6","13","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","76","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","6","4, 6","230","347","230, 347","","","","","","",""
"331","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 13:00:44","2022-06-15 13:00:44","2022-06-15 13:20:44","2022-06-15 13:19:59","2022-06-15","13:19:59","2022","6","13","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","77","Activity","Climbing - Horizontal","","","Height","Ground","Shade Use","Shade","3","5","3, 5","138","296","138, 296","","","","","","",""
"331","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 13:00:44","2022-06-15 13:00:44","2022-06-15 13:20:44","2022-06-15 13:20:14","2022-06-15","13:20:14","2022","6","13","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","78","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","236","259","236, 259","","","","","","",""
"331","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 13:00:44","2022-06-15 13:00:44","2022-06-15 13:20:44","2022-06-15 13:20:29","2022-06-15","13:20:29","2022","6","13","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","79","Activity","OOS","","","Height","Ground","Shade Use","Shade","4","4","4, 4","233","186","233, 186","","","","","","",""
"331","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 13:00:44","2022-06-15 13:00:44","2022-06-15 13:20:44","2022-06-15 13:20:44","2022-06-15","13:20:44","2022","6","13","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","80","Activity","Climbing - Vertical, Up","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","242","261","242, 261","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:19:26","2022-06-15","14:19:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","1","Activity","Climbing - Horizontal","","","Height","Level 2","Shade Use","Shade","9","2","9, 2","486","61","486, 61","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:19:41","2022-06-15","14:19:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","2","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","7","4","7, 4","382","202","382, 202","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:19:56","2022-06-15","14:19:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","3","Activity","Climbing - Horizontal","","","Height","Level 2","Shade Use","Shade","7","5","7, 5","396","261","396, 261","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:20:11","2022-06-15","14:20:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","4","Activity","Sniffing","","","Height","Level 2","Shade Use","Shade","7","5","7, 5","394","281","394, 281","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:20:26","2022-06-15","14:20:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","5","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","7","5","7, 5","396","274","396, 274","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:20:41","2022-06-15","14:20:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","6","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","7","5","7, 5","399","273","399, 273","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:20:56","2022-06-15","14:20:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","7","Activity","Vigilance","","","Height","Ground","Shade Use","Shade","7","6","7, 6","373","326","373, 326","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:21:11","2022-06-15","14:21:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","8","Activity","Vigilance","","","Height","Ground","Shade Use","Shade","7","6","7, 6","372","332","372, 332","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:21:26","2022-06-15","14:21:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","9","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","5","6","5, 6","281","337","281, 337","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:21:41","2022-06-15","14:21:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","10","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","250","281","250, 281","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:21:56","2022-06-15","14:21:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","11","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","253","279","253, 279","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:22:11","2022-06-15","14:22:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","12","","","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","247","267","247, 267","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:22:26","2022-06-15","14:22:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","13","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","226","247","226, 247","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:22:41","2022-06-15","14:22:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","14","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","242","256","242, 256","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:22:56","2022-06-15","14:22:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","15","Activity","Sniffing","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","236","261","236, 261","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:23:11","2022-06-15","14:23:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","16","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","238","247","238, 247","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:23:26","2022-06-15","14:23:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","17","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","233","252","233, 252","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:23:41","2022-06-15","14:23:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","18","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","237","259","237, 259","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:23:56","2022-06-15","14:23:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","19","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","241","255","241, 255","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:24:11","2022-06-15","14:24:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","20","Activity","Forearm licking","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","235","248","235, 248","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:24:26","2022-06-15","14:24:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","21","Activity","Sniffing","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","241","250","241, 250","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:24:41","2022-06-15","14:24:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","22","Activity","Sniffing","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","232","253","232, 253","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:24:56","2022-06-15","14:24:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","23","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","249","284","249, 284","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:25:11","2022-06-15","14:25:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","24","Activity","Forearm licking","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","252","279","252, 279","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:25:26","2022-06-15","14:25:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","25","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","246","272","246, 272","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:25:41","2022-06-15","14:25:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","26","Activity","Sniffing","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","243","270","243, 270","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:25:56","2022-06-15","14:25:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","27","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","245","261","245, 261","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:26:11","2022-06-15","14:26:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","28","Activity","Forearm licking","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","244","268","244, 268","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:26:26","2022-06-15","14:26:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","29","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","239","258","239, 258","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:26:41","2022-06-15","14:26:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","30","Activity","Sniffing","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","245","262","245, 262","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:26:56","2022-06-15","14:26:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","31","Activity","Climbing - Horizontal","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","241","270","241, 270","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:27:11","2022-06-15","14:27:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","32","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","245","280","245, 280","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:27:26","2022-06-15","14:27:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","33","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","247","275","247, 275","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:27:41","2022-06-15","14:27:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","34","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","241","258","241, 258","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:27:56","2022-06-15","14:27:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","35","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","246","262","246, 262","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:28:11","2022-06-15","14:28:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","36","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","249","263","249, 263","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:28:26","2022-06-15","14:28:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","37","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","6","5, 6","271","314","271, 314","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:28:41","2022-06-15","14:28:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","38","Activity","Vigilance","","","Height","Ground","Shade Use","Shade","4","6","4, 6","240","349","240, 349","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:28:56","2022-06-15","14:28:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","39","Activity","Sniffing","","","Height","Level 1","Shade Use","Shade","4","7","4, 7","222","373","222, 373","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:29:11","2022-06-15","14:29:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","40","Activity","Sniffing","","","Height","Level 1","Shade Use","Shade","4","7","4, 7","222","371","222, 371","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:29:26","2022-06-15","14:29:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","41","Activity","Sniffing","","","Height","Level 1","Shade Use","Shade","4","7","4, 7","217","366","217, 366","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:29:41","2022-06-15","14:29:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","42","Activity","Sniffing","","","Height","Level 1","Shade Use","Shade","4","7","4, 7","214","366","214, 366","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:29:56","2022-06-15","14:29:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","43","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","7","4, 7","209","372","209, 372","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:30:11","2022-06-15","14:30:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","44","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","7","4, 7","208","366","208, 366","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:30:26","2022-06-15","14:30:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","45","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","6","4, 6","217","355","217, 355","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:30:41","2022-06-15","14:30:41","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","46","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","7","4, 7","217","368","217, 368","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:30:56","2022-06-15","14:30:56","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","47","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","6","4, 6","216","356","216, 356","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:31:11","2022-06-15","14:31:11","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","48","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","6","4, 6","216","355","216, 355","","","","","","",""
"330","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-15 14:19:11","2022-06-15 14:19:11","2022-06-15 14:39:12","2022-06-15 14:31:26","2022-06-15","14:31:26","2022","6","14","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","49","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","6","4, 6","209","354","209, 354","","","","","","",""
